name,family,num_qubits,method,routing_score,swap_count,swap_count_source,terminal_objective,routing_time_sec,runtime,evaluating_router,original_num_qubits,original_gate_count_all,original_1q_count_all,original_2q_count_all,original_cnot_count_all,original_depth,routed_gate_count_all,routed_1q_count_all,routed_2q_count_all,routed_cnot_raw_count,routed_cnot_equiv_count,routed_swap_count,routed_depth,additional_gates_total,additional_1q_total,additional_2q_total,additional_swap_count,additional_cnot_equiv_from_swap,depth_overhead,mode
routing_stress_36_0405,routing_stress,36,sabre_layout,106.0,106.0,exact_swap_ops,106.0,0.007322600111365318,0.007322600111365318,qiskit_sabre,36.0,326.0,240.0,86.0,86.0,43.0,432.0,240.0,192.0,86.0,404.0,106.0,87.0,106.0,0.0,106.0,106.0,318.0,44.0,
routing_stress_36_0405,routing_stress,36,rl+beam+tabu,155.0,155.0,,,0.006610799813643098,,qiskit_sabre,36.0,326.0,240.0,86.0,86.0,43.0,481.0,240.0,241.0,86.0,551.0,155.0,117.0,155.0,0.0,155.0,155.0,465.0,74.0,beam8_tabu
fredkin_6,fredkin,3,trivial,5.0,5.0,exact_swap_ops,5.0,0.007811699993908405,0.007811699993908405,qiskit_sabre,3.0,57.0,39.0,18.0,18.0,40.0,62.0,39.0,23.0,18.0,33.0,5.0,54.0,5.0,0.0,5.0,5.0,15.0,14.0,
fredkin_6,fredkin,3,dense,5.0,5.0,exact_swap_ops,5.0,0.005515099968761206,0.005515099968761206,qiskit_sabre,3.0,57.0,39.0,18.0,18.0,40.0,62.0,39.0,23.0,18.0,33.0,5.0,54.0,5.0,0.0,5.0,5.0,15.0,14.0,
fredkin_6,fredkin,3,random_best,7.0,7.0,exact_swap_ops,7.0,0.005577199859544635,0.005577199859544635,qiskit_sabre,3.0,57.0,39.0,18.0,18.0,40.0,64.0,39.0,25.0,18.0,39.0,7.0,55.0,7.0,0.0,7.0,7.0,21.0,15.0,
fredkin_6,fredkin,3,sabre_layout,3.0,3.0,exact_swap_ops,3.0,0.005830399924889207,0.005830399924889207,qiskit_sabre,3.0,57.0,39.0,18.0,18.0,40.0,60.0,39.0,21.0,18.0,27.0,3.0,54.0,3.0,0.0,3.0,3.0,9.0,14.0,
fredkin_6,fredkin,3,rl+beam+tabu,5.0,5.0,,,0.005948500009253621,,qiskit_sabre,3.0,57.0,39.0,18.0,18.0,40.0,62.0,39.0,23.0,18.0,33.0,5.0,54.0,5.0,0.0,5.0,5.0,15.0,14.0,beam8
hwb6_58,hwb6,6,trivial,118.0,118.0,exact_swap_ops,118.0,0.006716100033372641,0.006716100033372641,qiskit_sabre,6.0,412.0,253.0,159.0,159.0,276.0,530.0,253.0,277.0,159.0,513.0,118.0,412.0,118.0,0.0,118.0,118.0,354.0,136.0,
hwb6_58,hwb6,6,dense,108.0,108.0,exact_swap_ops,108.0,0.006475799949839711,0.006475799949839711,qiskit_sabre,6.0,412.0,253.0,159.0,159.0,276.0,520.0,253.0,267.0,159.0,483.0,108.0,413.0,108.0,0.0,108.0,108.0,324.0,137.0,
hwb6_58,hwb6,6,random_best,104.0,104.0,exact_swap_ops,104.0,0.0065511001739650965,0.0065511001739650965,qiskit_sabre,6.0,412.0,253.0,159.0,159.0,276.0,516.0,253.0,263.0,159.0,471.0,104.0,411.0,104.0,0.0,104.0,104.0,312.0,135.0,
hwb6_58,hwb6,6,sabre_layout,92.0,92.0,exact_swap_ops,92.0,0.006925699999555945,0.006925699999555945,qiskit_sabre,6.0,412.0,253.0,159.0,159.0,276.0,504.0,253.0,251.0,159.0,435.0,92.0,422.0,92.0,0.0,92.0,92.0,276.0,146.0,
hwb6_58,hwb6,6,rl+beam+tabu,96.0,96.0,,,0.0061166000086814165,,qiskit_sabre,6.0,412.0,253.0,159.0,159.0,276.0,508.0,253.0,255.0,159.0,447.0,96.0,403.0,96.0,0.0,96.0,96.0,288.0,127.0,beam8
4mod5-v1_24,4mod5-v1,16,trivial,22.0,22.0,exact_swap_ops,22.0,0.005811099894344807,0.005811099894344807,qiskit_sabre,16.0,44.0,28.0,16.0,16.0,25.0,66.0,28.0,38.0,16.0,82.0,22.0,43.0,22.0,0.0,22.0,22.0,66.0,18.0,
4mod5-v1_24,4mod5-v1,16,dense,17.0,17.0,exact_swap_ops,17.0,0.005480799823999405,0.005480799823999405,qiskit_sabre,16.0,44.0,28.0,16.0,16.0,25.0,61.0,28.0,33.0,16.0,67.0,17.0,43.0,17.0,0.0,17.0,17.0,51.0,18.0,
4mod5-v1_24,4mod5-v1,16,random_best,23.0,23.0,exact_swap_ops,23.0,0.005724299931898713,0.005724299931898713,qiskit_sabre,16.0,44.0,28.0,16.0,16.0,25.0,67.0,28.0,39.0,16.0,85.0,23.0,42.0,23.0,0.0,23.0,23.0,69.0,17.0,
4mod5-v1_24,4mod5-v1,16,sabre_layout,7.0,7.0,exact_swap_ops,7.0,0.005571200046688318,0.005571200046688318,qiskit_sabre,16.0,44.0,28.0,16.0,16.0,25.0,51.0,28.0,23.0,16.0,37.0,7.0,40.0,7.0,0.0,7.0,7.0,21.0,15.0,
4mod5-v1_24,4mod5-v1,16,rl+beam+tabu,9.0,16.0,,,0.005766700021922588,,qiskit_sabre,16.0,44.0,28.0,16.0,16.0,25.0,60.0,28.0,32.0,16.0,64.0,16.0,43.0,16.0,0.0,16.0,16.0,48.0,18.0,beam8_tabu
sf_276,sf,5,trivial,118.0,118.0,exact_swap_ops,118.0,0.009968300117179751,0.009968300117179751,qiskit_sabre,5.0,708.0,536.0,172.0,172.0,528.0,826.0,536.0,290.0,172.0,526.0,118.0,639.0,118.0,0.0,118.0,118.0,354.0,111.0,
sf_276,sf,5,dense,80.0,80.0,exact_swap_ops,80.0,0.008579100016504526,0.008579100016504526,qiskit_sabre,5.0,708.0,536.0,172.0,172.0,528.0,788.0,536.0,252.0,172.0,412.0,80.0,630.0,80.0,0.0,80.0,80.0,240.0,102.0,
sf_276,sf,5,random_best,94.0,94.0,exact_swap_ops,94.0,0.00872369995340705,0.00872369995340705,qiskit_sabre,5.0,708.0,536.0,172.0,172.0,528.0,802.0,536.0,266.0,172.0,454.0,94.0,625.0,94.0,0.0,94.0,94.0,282.0,97.0,
sf_276,sf,5,sabre_layout,72.0,72.0,exact_swap_ops,72.0,0.00812959996983409,0.00812959996983409,qiskit_sabre,5.0,708.0,536.0,172.0,172.0,528.0,780.0,536.0,244.0,172.0,388.0,72.0,616.0,72.0,0.0,72.0,72.0,216.0,88.0,
sf_276,sf,5,rl+beam+tabu,66.0,70.0,,,0.008182500023394823,,qiskit_sabre,5.0,708.0,536.0,172.0,172.0,528.0,778.0,536.0,242.0,172.0,382.0,70.0,616.0,70.0,0.0,70.0,70.0,210.0,88.0,beam8_tabu
mod5mils_65,mod5mils,5,trivial,12.0,12.0,exact_swap_ops,12.0,0.005837300093844533,0.005837300093844533,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,29.0,53.0,27.0,26.0,14.0,50.0,12.0,39.0,12.0,0.0,12.0,12.0,36.0,10.0,
mod5mils_65,mod5mils,5,dense,10.0,10.0,exact_swap_ops,10.0,0.006408399902284145,0.006408399902284145,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,29.0,51.0,27.0,24.0,14.0,44.0,10.0,40.0,10.0,0.0,10.0,10.0,30.0,11.0,
mod5mils_65,mod5mils,5,random_best,18.0,18.0,exact_swap_ops,18.0,0.006076900055631995,0.006076900055631995,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,29.0,59.0,27.0,32.0,14.0,68.0,18.0,40.0,18.0,0.0,18.0,18.0,54.0,11.0,
mod5mils_65,mod5mils,5,sabre_layout,4.0,4.0,exact_swap_ops,4.0,0.005644799908623099,0.005644799908623099,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,29.0,45.0,27.0,18.0,14.0,26.0,4.0,36.0,4.0,0.0,4.0,4.0,12.0,7.0,
mod5mils_65,mod5mils,5,rl+beam+tabu,2.0,5.0,,,0.005661000031977892,,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,29.0,46.0,27.0,19.0,14.0,29.0,5.0,37.0,5.0,0.0,5.0,5.0,15.0,8.0,beam8_tabu
decod24-enable_125,decod24-enable,6,trivial,26.0,26.0,exact_swap_ops,26.0,0.005871800007298589,0.005871800007298589,qiskit_sabre,6.0,63.0,39.0,24.0,24.0,40.0,89.0,39.0,50.0,24.0,102.0,26.0,62.0,26.0,0.0,26.0,26.0,78.0,22.0,
decod24-enable_125,decod24-enable,6,dense,15.0,15.0,exact_swap_ops,15.0,0.005850899964570999,0.005850899964570999,qiskit_sabre,6.0,63.0,39.0,24.0,24.0,40.0,78.0,39.0,39.0,24.0,69.0,15.0,59.0,15.0,0.0,15.0,15.0,45.0,19.0,
decod24-enable_125,decod24-enable,6,random_best,23.0,23.0,exact_swap_ops,23.0,0.005756499944254756,0.005756499944254756,qiskit_sabre,6.0,63.0,39.0,24.0,24.0,40.0,86.0,39.0,47.0,24.0,93.0,23.0,65.0,23.0,0.0,23.0,23.0,69.0,25.0,
decod24-enable_125,decod24-enable,6,sabre_layout,5.0,5.0,exact_swap_ops,5.0,0.00581240002065897,0.00581240002065897,qiskit_sabre,6.0,63.0,39.0,24.0,24.0,40.0,68.0,39.0,29.0,24.0,39.0,5.0,54.0,5.0,0.0,5.0,5.0,15.0,14.0,
decod24-enable_125,decod24-enable,6,rl+beam+tabu,7.0,11.0,,,0.005705300020053983,,qiskit_sabre,6.0,63.0,39.0,24.0,24.0,40.0,74.0,39.0,35.0,24.0,57.0,11.0,57.0,11.0,0.0,11.0,11.0,33.0,17.0,beam8_tabu
mod10_171,mod10,16,trivial,80.0,80.0,exact_swap_ops,80.0,0.006402499973773956,0.006402499973773956,qiskit_sabre,16.0,304.0,196.0,108.0,108.0,170.0,384.0,196.0,188.0,108.0,348.0,80.0,287.0,80.0,0.0,80.0,80.0,240.0,117.0,
mod10_171,mod10,16,dense,94.0,94.0,exact_swap_ops,94.0,0.0064118001610040665,0.0064118001610040665,qiskit_sabre,16.0,304.0,196.0,108.0,108.0,170.0,398.0,196.0,202.0,108.0,390.0,94.0,293.0,94.0,0.0,94.0,94.0,282.0,123.0,
mod10_171,mod10,16,random_best,87.0,87.0,exact_swap_ops,87.0,0.006365200038999319,0.006365200038999319,qiskit_sabre,16.0,304.0,196.0,108.0,108.0,170.0,391.0,196.0,195.0,108.0,369.0,87.0,288.0,87.0,0.0,87.0,87.0,261.0,118.0,
mod10_171,mod10,16,sabre_layout,66.0,66.0,exact_swap_ops,66.0,0.006290700053796172,0.006290700053796172,qiskit_sabre,16.0,304.0,196.0,108.0,108.0,170.0,370.0,196.0,174.0,108.0,306.0,66.0,278.0,66.0,0.0,66.0,66.0,198.0,108.0,
mod10_171,mod10,16,rl+beam+tabu,70.0,76.0,,,0.006442600162699819,,qiskit_sabre,16.0,304.0,196.0,108.0,108.0,170.0,380.0,196.0,184.0,108.0,336.0,76.0,292.0,76.0,0.0,76.0,76.0,228.0,122.0,beam8_tabu
4gt4-v0_72,4gt4-v0,5,trivial,52.0,52.0,exact_swap_ops,52.0,0.006339500192552805,0.006339500192552805,qiskit_sabre,5.0,232.0,169.0,63.0,63.0,177.0,284.0,169.0,115.0,63.0,219.0,52.0,224.0,52.0,0.0,52.0,52.0,156.0,47.0,
4gt4-v0_72,4gt4-v0,5,dense,30.0,30.0,exact_swap_ops,30.0,0.006237199995666742,0.006237199995666742,qiskit_sabre,5.0,232.0,169.0,63.0,63.0,177.0,262.0,169.0,93.0,63.0,153.0,30.0,222.0,30.0,0.0,30.0,30.0,90.0,45.0,
4gt4-v0_72,4gt4-v0,5,random_best,40.0,40.0,exact_swap_ops,40.0,0.007732899859547615,0.007732899859547615,qiskit_sabre,5.0,232.0,169.0,63.0,63.0,177.0,272.0,169.0,103.0,63.0,183.0,40.0,224.0,40.0,0.0,40.0,40.0,120.0,47.0,
4gt4-v0_72,4gt4-v0,5,sabre_layout,19.0,19.0,exact_swap_ops,19.0,0.006353599950671196,0.006353599950671196,qiskit_sabre,5.0,232.0,169.0,63.0,63.0,177.0,251.0,169.0,82.0,63.0,120.0,19.0,215.0,19.0,0.0,19.0,19.0,57.0,38.0,
4gt4-v0_72,4gt4-v0,5,rl+beam+tabu,16.0,22.0,,,0.009313899790868163,,qiskit_sabre,5.0,232.0,169.0,63.0,63.0,177.0,254.0,169.0,85.0,63.0,129.0,22.0,208.0,22.0,0.0,22.0,22.0,66.0,31.0,beam8_tabu
4mod5-v1_22,4mod5-v1,16,trivial,12.0,12.0,exact_swap_ops,12.0,0.005706199910491705,0.005706199910491705,qiskit_sabre,16.0,25.0,14.0,11.0,11.0,15.0,37.0,14.0,23.0,11.0,47.0,12.0,22.0,12.0,0.0,12.0,12.0,36.0,7.0,
4mod5-v1_22,4mod5-v1,16,dense,10.0,10.0,exact_swap_ops,10.0,0.0054802000522613525,0.0054802000522613525,qiskit_sabre,16.0,25.0,14.0,11.0,11.0,15.0,35.0,14.0,21.0,11.0,41.0,10.0,23.0,10.0,0.0,10.0,10.0,30.0,8.0,
4mod5-v1_22,4mod5-v1,16,random_best,18.0,18.0,exact_swap_ops,18.0,0.00581270013935864,0.00581270013935864,qiskit_sabre,16.0,25.0,14.0,11.0,11.0,15.0,43.0,14.0,29.0,11.0,65.0,18.0,31.0,18.0,0.0,18.0,18.0,54.0,16.0,
4mod5-v1_22,4mod5-v1,16,sabre_layout,4.0,4.0,exact_swap_ops,4.0,0.005439900094643235,0.005439900094643235,qiskit_sabre,16.0,25.0,14.0,11.0,11.0,15.0,29.0,14.0,15.0,11.0,23.0,4.0,23.0,4.0,0.0,4.0,4.0,12.0,8.0,
4mod5-v1_22,4mod5-v1,16,rl+beam+tabu,4.0,4.0,,,0.005846399813890457,,qiskit_sabre,16.0,25.0,14.0,11.0,11.0,15.0,29.0,14.0,15.0,11.0,23.0,4.0,23.0,4.0,0.0,4.0,4.0,12.0,8.0,beam8_tabu
4gt5_75,4gt5,16,trivial,34.0,34.0,exact_swap_ops,34.0,0.005707700038328767,0.005707700038328767,qiskit_sabre,16.0,103.0,65.0,38.0,38.0,58.0,137.0,65.0,72.0,38.0,140.0,34.0,102.0,34.0,0.0,34.0,34.0,102.0,44.0,
4gt5_75,4gt5,16,dense,27.0,27.0,exact_swap_ops,27.0,0.007066400023177266,0.007066400023177266,qiskit_sabre,16.0,103.0,65.0,38.0,38.0,58.0,130.0,65.0,65.0,38.0,119.0,27.0,100.0,27.0,0.0,27.0,27.0,81.0,42.0,
4gt5_75,4gt5,16,random_best,38.0,38.0,exact_swap_ops,38.0,0.005739400163292885,0.005739400163292885,qiskit_sabre,16.0,103.0,65.0,38.0,38.0,58.0,141.0,65.0,76.0,38.0,152.0,38.0,98.0,38.0,0.0,38.0,38.0,114.0,40.0,
4gt5_75,4gt5,16,sabre_layout,24.0,24.0,exact_swap_ops,24.0,0.005746700102463365,0.005746700102463365,qiskit_sabre,16.0,103.0,65.0,38.0,38.0,58.0,127.0,65.0,62.0,38.0,110.0,24.0,91.0,24.0,0.0,24.0,24.0,72.0,33.0,
4gt5_75,4gt5,16,rl+beam+tabu,24.0,26.0,,,0.0058056998532265425,,qiskit_sabre,16.0,103.0,65.0,38.0,38.0,58.0,129.0,65.0,64.0,38.0,116.0,26.0,103.0,26.0,0.0,26.0,26.0,78.0,45.0,beam8_tabu
dc2_222,dc2,16,trivial,4339.0,4339.0,exact_swap_ops,4339.0,0.06599560007452965,0.06599560007452965,qiskit_sabre,16.0,11822.0,7691.0,4131.0,4131.0,6375.0,16161.0,7691.0,8470.0,4131.0,17148.0,4339.0,11887.0,4339.0,0.0,4339.0,4339.0,13017.0,5512.0,
dc2_222,dc2,16,dense,4400.0,4400.0,exact_swap_ops,4400.0,0.06332179997116327,0.06332179997116327,qiskit_sabre,16.0,11822.0,7691.0,4131.0,4131.0,6375.0,16222.0,7691.0,8531.0,4131.0,17331.0,4400.0,11930.0,4400.0,0.0,4400.0,4400.0,13200.0,5555.0,
dc2_222,dc2,16,random_best,4320.0,4320.0,exact_swap_ops,4320.0,0.06758689996786416,0.06758689996786416,qiskit_sabre,16.0,11822.0,7691.0,4131.0,4131.0,6375.0,16142.0,7691.0,8451.0,4131.0,17091.0,4320.0,11805.0,4320.0,0.0,4320.0,4320.0,12960.0,5430.0,
dc2_222,dc2,16,sabre_layout,4209.0,4209.0,exact_swap_ops,4209.0,0.07131500006653368,0.07131500006653368,qiskit_sabre,16.0,11822.0,7691.0,4131.0,4131.0,6375.0,16031.0,7691.0,8340.0,4131.0,16758.0,4209.0,11815.0,4209.0,0.0,4209.0,4209.0,12627.0,5440.0,
dc2_222,dc2,16,rl+beam+tabu,4172.0,4193.0,,,0.06478749983943999,,qiskit_sabre,16.0,11822.0,7691.0,4131.0,4131.0,6375.0,16015.0,7691.0,8324.0,4131.0,16710.0,4193.0,11821.0,4193.0,0.0,4193.0,4193.0,12579.0,5446.0,beam8_tabu
hea_36_0386,hea,36,trivial,284.0,284.0,exact_swap_ops,284.0,0.01213279995135963,0.01213279995135963,qiskit_sabre,36.0,1220.0,1080.0,140.0,140.0,71.0,1504.0,1080.0,424.0,140.0,992.0,284.0,300.0,284.0,0.0,284.0,284.0,852.0,229.0,
hea_36_0386,hea,36,dense,341.0,341.0,exact_swap_ops,341.0,0.011456499807536602,0.011456499807536602,qiskit_sabre,36.0,1220.0,1080.0,140.0,140.0,71.0,1561.0,1080.0,481.0,140.0,1163.0,341.0,544.0,341.0,0.0,341.0,341.0,1023.0,473.0,
hea_36_0386,hea,36,random_best,340.0,340.0,exact_swap_ops,340.0,0.012279999908059835,0.012279999908059835,qiskit_sabre,36.0,1220.0,1080.0,140.0,140.0,71.0,1560.0,1080.0,480.0,140.0,1160.0,340.0,367.0,340.0,0.0,340.0,340.0,1020.0,296.0,
hea_36_0386,hea,36,sabre_layout,70.0,70.0,exact_swap_ops,70.0,0.011983399977907538,0.011983399977907538,qiskit_sabre,36.0,1220.0,1080.0,140.0,140.0,71.0,1290.0,1080.0,210.0,140.0,350.0,70.0,204.0,70.0,0.0,70.0,70.0,210.0,133.0,
hea_36_0386,hea,36,rl+beam+tabu,190.0,190.0,,,0.012218300020322204,,qiskit_sabre,36.0,1220.0,1080.0,140.0,140.0,71.0,1410.0,1080.0,330.0,140.0,710.0,190.0,204.0,190.0,0.0,190.0,190.0,570.0,133.0,beam8_tabu
urf2_152,urf2,16,trivial,29443.0,29443.0,exact_swap_ops,29443.0,0.2637906998861581,0.2637906998861581,qiskit_sabre,16.0,100600.0,65390.0,35210.0,35210.0,49980.0,130043.0,65390.0,64653.0,35210.0,123539.0,29443.0,98714.0,29443.0,0.0,29443.0,29443.0,88329.0,48734.0,
urf2_152,urf2,16,dense,29310.0,29310.0,exact_swap_ops,29310.0,0.3009547002147883,0.3009547002147883,qiskit_sabre,16.0,100600.0,65390.0,35210.0,35210.0,49980.0,129910.0,65390.0,64520.0,35210.0,123140.0,29310.0,97854.0,29310.0,0.0,29310.0,29310.0,87930.0,47874.0,
urf2_152,urf2,16,random_best,29063.0,29063.0,exact_swap_ops,29063.0,0.2564911001827568,0.2564911001827568,qiskit_sabre,16.0,100600.0,65390.0,35210.0,35210.0,49980.0,129663.0,65390.0,64273.0,35210.0,122399.0,29063.0,97517.0,29063.0,0.0,29063.0,29063.0,87189.0,47537.0,
urf2_152,urf2,16,sabre_layout,30609.0,30609.0,exact_swap_ops,30609.0,0.27488699997775257,0.27488699997775257,qiskit_sabre,16.0,100600.0,65390.0,35210.0,35210.0,49980.0,131209.0,65390.0,65819.0,35210.0,127037.0,30609.0,98629.0,30609.0,0.0,30609.0,30609.0,91827.0,48649.0,
urf2_152,urf2,16,rl+beam+tabu,33961.0,34295.0,,,0.27684570010751486,,qiskit_sabre,16.0,100600.0,65390.0,35210.0,35210.0,49980.0,134895.0,65390.0,69505.0,35210.0,138095.0,34295.0,98938.0,34295.0,0.0,34295.0,34295.0,102885.0,48958.0,beam8_tabu
cm85a_209,cm85a,16,trivial,5273.0,5273.0,exact_swap_ops,5273.0,0.07437930000014603,0.07437930000014603,qiskit_sabre,16.0,14262.0,9276.0,4986.0,4986.0,7785.0,19535.0,9276.0,10259.0,4986.0,20805.0,5273.0,14418.0,5273.0,0.0,5273.0,5273.0,15819.0,6633.0,
cm85a_209,cm85a,16,dense,5383.0,5383.0,exact_swap_ops,5383.0,0.07341419998556376,0.07341419998556376,qiskit_sabre,16.0,14262.0,9276.0,4986.0,4986.0,7785.0,19645.0,9276.0,10369.0,4986.0,21135.0,5383.0,14488.0,5383.0,0.0,5383.0,5383.0,16149.0,6703.0,
cm85a_209,cm85a,16,random_best,5154.0,5154.0,exact_swap_ops,5154.0,0.0803354000672698,0.0803354000672698,qiskit_sabre,16.0,14262.0,9276.0,4986.0,4986.0,7785.0,19416.0,9276.0,10140.0,4986.0,20448.0,5154.0,14267.0,5154.0,0.0,5154.0,5154.0,15462.0,6482.0,
cm85a_209,cm85a,16,sabre_layout,5109.0,5109.0,exact_swap_ops,5109.0,0.07060109986923635,0.07060109986923635,qiskit_sabre,16.0,14262.0,9276.0,4986.0,4986.0,7785.0,19371.0,9276.0,10095.0,4986.0,20313.0,5109.0,14357.0,5109.0,0.0,5109.0,5109.0,15327.0,6572.0,
cm85a_209,cm85a,16,rl+beam+tabu,5030.0,5030.0,,,0.0724225000012666,,qiskit_sabre,16.0,14262.0,9276.0,4986.0,4986.0,7785.0,19292.0,9276.0,10016.0,4986.0,20076.0,5030.0,14314.0,5030.0,0.0,5030.0,5030.0,15090.0,6529.0,beam8
4gt12-v0_86,4gt12-v0,16,trivial,104.0,104.0,exact_swap_ops,104.0,0.0065206000581383705,0.0065206000581383705,qiskit_sabre,16.0,311.0,195.0,116.0,116.0,161.0,415.0,195.0,220.0,116.0,428.0,104.0,298.0,104.0,0.0,104.0,104.0,312.0,137.0,
4gt12-v0_86,4gt12-v0,16,dense,88.0,88.0,exact_swap_ops,88.0,0.0063257000874727964,0.0063257000874727964,qiskit_sabre,16.0,311.0,195.0,116.0,116.0,161.0,399.0,195.0,204.0,116.0,380.0,88.0,292.0,88.0,0.0,88.0,88.0,264.0,131.0,
4gt12-v0_86,4gt12-v0,16,random_best,95.0,95.0,exact_swap_ops,95.0,0.006516899913549423,0.006516899913549423,qiskit_sabre,16.0,311.0,195.0,116.0,116.0,161.0,406.0,195.0,211.0,116.0,401.0,95.0,293.0,95.0,0.0,95.0,95.0,285.0,132.0,
4gt12-v0_86,4gt12-v0,16,sabre_layout,79.0,79.0,exact_swap_ops,79.0,0.006752899847924709,0.006752899847924709,qiskit_sabre,16.0,311.0,195.0,116.0,116.0,161.0,390.0,195.0,195.0,116.0,353.0,79.0,273.0,79.0,0.0,79.0,79.0,237.0,112.0,
4gt12-v0_86,4gt12-v0,16,rl+beam+tabu,79.0,88.0,,,0.006336200051009655,,qiskit_sabre,16.0,311.0,195.0,116.0,116.0,161.0,399.0,195.0,204.0,116.0,380.0,88.0,310.0,88.0,0.0,88.0,88.0,264.0,149.0,beam8_tabu
4mod5-v0_18,4mod5-v0,16,trivial,33.0,33.0,exact_swap_ops,33.0,0.005782799795269966,0.005782799795269966,qiskit_sabre,16.0,85.0,54.0,31.0,31.0,52.0,118.0,54.0,64.0,31.0,130.0,33.0,93.0,33.0,0.0,33.0,33.0,99.0,41.0,
4mod5-v0_18,4mod5-v0,16,dense,26.0,26.0,exact_swap_ops,26.0,0.0057888999581336975,0.0057888999581336975,qiskit_sabre,16.0,85.0,54.0,31.0,31.0,52.0,111.0,54.0,57.0,31.0,109.0,26.0,83.0,26.0,0.0,26.0,26.0,78.0,31.0,
4mod5-v0_18,4mod5-v0,16,random_best,27.0,27.0,exact_swap_ops,27.0,0.0058785998262465,0.0058785998262465,qiskit_sabre,16.0,85.0,54.0,31.0,31.0,52.0,112.0,54.0,58.0,31.0,112.0,27.0,79.0,27.0,0.0,27.0,27.0,81.0,27.0,
4mod5-v0_18,4mod5-v0,16,sabre_layout,17.0,17.0,exact_swap_ops,17.0,0.005562299862504005,0.005562299862504005,qiskit_sabre,16.0,85.0,54.0,31.0,31.0,52.0,102.0,54.0,48.0,31.0,82.0,17.0,83.0,17.0,0.0,17.0,17.0,51.0,31.0,
4mod5-v0_18,4mod5-v0,16,rl+beam+tabu,18.0,25.0,,,0.00586259993724525,,qiskit_sabre,16.0,85.0,54.0,31.0,31.0,52.0,110.0,54.0,56.0,31.0,106.0,25.0,86.0,25.0,0.0,25.0,25.0,75.0,34.0,beam8_tabu
urf1_151,urf1,9,trivial,61204.0,61204.0,exact_swap_ops,61204.0,0.5051615000702441,0.5051615000702441,qiskit_sabre,9.0,243677.0,168410.0,75267.0,75267.0,169714.0,304881.0,168410.0,136471.0,75267.0,258879.0,61204.0,222545.0,61204.0,0.0,61204.0,61204.0,183612.0,52831.0,
urf1_151,urf1,9,dense,61590.0,61590.0,exact_swap_ops,61590.0,0.5166718999389559,0.5166718999389559,qiskit_sabre,9.0,243677.0,168410.0,75267.0,75267.0,169714.0,305267.0,168410.0,136857.0,75267.0,260037.0,61590.0,222055.0,61590.0,0.0,61590.0,61590.0,184770.0,52341.0,
urf1_151,urf1,9,random_best,49256.0,49256.0,exact_swap_ops,49256.0,0.5136237000115216,0.5136237000115216,qiskit_sabre,9.0,243677.0,168410.0,75267.0,75267.0,169714.0,292933.0,168410.0,124523.0,75267.0,223035.0,49256.0,222434.0,49256.0,0.0,49256.0,49256.0,147768.0,52720.0,
urf1_151,urf1,9,sabre_layout,51495.0,51495.0,exact_swap_ops,51495.0,0.5152706000953913,0.5152706000953913,qiskit_sabre,9.0,243677.0,168410.0,75267.0,75267.0,169714.0,295172.0,168410.0,126762.0,75267.0,229752.0,51495.0,222196.0,51495.0,0.0,51495.0,51495.0,154485.0,52482.0,
urf1_151,urf1,9,rl+beam+tabu,51059.0,51059.0,,,0.582391600124538,,qiskit_sabre,9.0,243677.0,168410.0,75267.0,75267.0,169714.0,294736.0,168410.0,126326.0,75267.0,228444.0,51059.0,221191.0,51059.0,0.0,51059.0,51059.0,153177.0,51477.0,beam8_tabu
ham15_107,ham15,15,trivial,2115.0,2115.0,exact_swap_ops,2115.0,0.057415599934756756,0.057415599934756756,qiskit_sabre,15.0,10326.0,7243.0,3083.0,3083.0,7244.0,12441.0,7243.0,5198.0,3083.0,9428.0,2115.0,9449.0,2115.0,0.0,2115.0,2115.0,6345.0,2205.0,
ham15_107,ham15,15,dense,2156.0,2156.0,exact_swap_ops,2156.0,0.05266960011795163,0.05266960011795163,qiskit_sabre,15.0,10326.0,7243.0,3083.0,3083.0,7244.0,12482.0,7243.0,5239.0,3083.0,9551.0,2156.0,9528.0,2156.0,0.0,2156.0,2156.0,6468.0,2284.0,
ham15_107,ham15,15,random_best,2117.0,2117.0,exact_swap_ops,2117.0,0.05080079985782504,0.05080079985782504,qiskit_sabre,15.0,10326.0,7243.0,3083.0,3083.0,7244.0,12443.0,7243.0,5200.0,3083.0,9434.0,2117.0,9497.0,2117.0,0.0,2117.0,2117.0,6351.0,2253.0,
ham15_107,ham15,15,sabre_layout,2065.0,2065.0,exact_swap_ops,2065.0,0.0504095999058336,0.0504095999058336,qiskit_sabre,15.0,10326.0,7243.0,3083.0,3083.0,7244.0,12391.0,7243.0,5148.0,3083.0,9278.0,2065.0,9412.0,2065.0,0.0,2065.0,2065.0,6195.0,2168.0,
ham15_107,ham15,15,rl+beam+tabu,2003.0,2003.0,,,0.05074830004014075,,qiskit_sabre,15.0,10326.0,7243.0,3083.0,3083.0,7244.0,12329.0,7243.0,5086.0,3083.0,9092.0,2003.0,9230.0,2003.0,0.0,2003.0,2003.0,6009.0,1986.0,beam8
